Vendor,Subsidiary Col A,Sub Int ID in Prod,Sub Int in SB
GER - 1515,Exporo Bestand 46 GmbH,35,47
GER - 1515,2.Chandos Holdings UG,32,49
GER - 1515,2.Arcangel Assets GmbH,30,50
GER - 1515,2.Ruscha Residential GmbH,29,51
GER - 1517,RI Nord GmbH,42,36
GER - 1517,RI Living GmbH,40,37
GER - 1517,Chandos Holdings UG,28,39
GER - 1517,Arcangel Assets GmbH,33,40
GER - 1517,Ruscha Residential GmbH,34,41
GER - 1517,Nuveen HoldCo,36,43
GER - 1517,TIAA General Account Housing German Property GmbH,37,44
GER - 1517,TIAA General Account Housing German Service GmbH,38,45
GER - 1517,Exporo Bestand 46 GmbH,35,47
GER - 1517,2.Chandos Holdings UG,32,49
GER - 1517,2.Arcangel Assets GmbH,30,50
GER - 1517,2.Ruscha Residential GmbH,29,51
GER - 1518,RI Nord GmbH,42,36
GER - 1518,RI Living GmbH,40,37
GER - 1518,Chandos Holdings UG,28,39
GER - 1518,Arcangel Assets GmbH,33,40
GER - 1518,Ruscha Residential GmbH,34,41
GER - 1518,Nuveen HoldCo,36,43
GER - 1518,TIAA General Account Housing German Property GmbH,37,44
GER - 1518,TIAA General Account Housing German Service GmbH,38,45
GER - 1518,Exporo Bestand 46 GmbH,35,47
GER - 1518,2.Chandos Holdings UG,32,49
GER - 1518,2.Arcangel Assets GmbH,30,50
GER - 1518,2.Ruscha Residential GmbH,29,51
GER - 1519,RI Nord GmbH,42,36
GER - 1519,RI Living GmbH,40,37
GER - 1519,Chandos Holdings UG,28,39
GER - 1519,Arcangel Assets GmbH,33,40
GER - 1519,Ruscha Residential GmbH,34,41
GER - 1519,Nuveen HoldCo,36,43
GER - 1519,TIAA General Account Housing German Property GmbH,37,44
GER - 1519,TIAA General Account Housing German Service GmbH,38,45
GER - 1519,Exporo Bestand 46 GmbH,35,47
GER - 1519,2.Chandos Holdings UG,32,49
GER - 1519,2.Arcangel Assets GmbH,30,50
GER - 1519,2.Ruscha Residential GmbH,29,51
GER - 1520,RI Nord GmbH,42,36
GER - 1520,RI Living GmbH,40,37
GER - 1520,Chandos Holdings UG,28,39
GER - 1520,Arcangel Assets GmbH,33,40
GER - 1520,Ruscha Residential GmbH,34,41
GER - 1520,Nuveen HoldCo,36,43
GER - 1520,TIAA General Account Housing German Property GmbH,37,44
GER - 1520,TIAA General Account Housing German Service GmbH,38,45
GER - 1520,Exporo Bestand 46 GmbH,35,47
GER - 1520,2.Chandos Holdings UG,32,49
GER - 1520,2.Arcangel Assets GmbH,30,50
GER - 1520,2.Ruscha Residential GmbH,29,51
GER - 1521,RI Nord GmbH,42,36
GER - 1521,RI Living GmbH,40,37
GER - 1521,Chandos Holdings UG,28,39
GER - 1521,Arcangel Assets GmbH,33,40
GER - 1521,Ruscha Residential GmbH,34,41
GER - 1521,Nuveen HoldCo,36,43
GER - 1521,TIAA General Account Housing German Property GmbH,37,44
GER - 1521,TIAA General Account Housing German Service GmbH,38,45
GER - 1521,Exporo Bestand 46 GmbH,35,47
GER - 1521,2.Chandos Holdings UG,32,49
GER - 1521,2.Arcangel Assets GmbH,30,50
GER - 1521,2.Ruscha Residential GmbH,29,51
GER - 1522,RI Nord GmbH,42,36
GER - 1522,RI Living GmbH,40,37
GER - 1522,Chandos Holdings UG,28,39
GER - 1522,Arcangel Assets GmbH,33,40
GER - 1522,Ruscha Residential GmbH,34,41
GER - 1522,Nuveen HoldCo,36,43
GER - 1522,TIAA General Account Housing German Property GmbH,37,44
GER - 1522,TIAA General Account Housing German Service GmbH,38,45
GER - 1522,Exporo Bestand 46 GmbH,35,47
GER - 1522,2.Chandos Holdings UG,32,49
GER - 1522,2.Arcangel Assets GmbH,30,50
GER - 1522,2.Ruscha Residential GmbH,29,51
GER - 1523,RI Nord GmbH,42,36
GER - 1523,RI Living GmbH,40,37
GER - 1523,Chandos Holdings UG,28,39
GER - 1523,Arcangel Assets GmbH,33,40
GER - 1523,Ruscha Residential GmbH,34,41
GER - 1523,Nuveen HoldCo,36,43
GER - 1523,TIAA General Account Housing German Property GmbH,37,44
GER - 1523,TIAA General Account Housing German Service GmbH,38,45
GER - 1523,Exporo Bestand 46 GmbH,35,47
GER - 1523,2.Chandos Holdings UG,32,49
GER - 1523,2.Arcangel Assets GmbH,30,50
GER - 1523,2.Ruscha Residential GmbH,29,51
GER - 1524,RI Nord GmbH,42,36
GER - 1524,RI Living GmbH,40,37
GER - 1524,Chandos Holdings UG,28,39
GER - 1524,Arcangel Assets GmbH,33,40
GER - 1524,Ruscha Residential GmbH,34,41
GER - 1524,Nuveen HoldCo,36,43
GER - 1524,TIAA General Account Housing German Property GmbH,37,44
GER - 1524,TIAA General Account Housing German Service GmbH,38,45
GER - 1524,Exporo Bestand 46 GmbH,35,47
GER - 1524,2.Chandos Holdings UG,32,49
GER - 1524,2.Arcangel Assets GmbH,30,50
GER - 1524,2.Ruscha Residential GmbH,29,51
GER - 1525,RI Nord GmbH,42,36
GER - 1525,RI Living GmbH,40,37
GER - 1525,Chandos Holdings UG,28,39
GER - 1525,Arcangel Assets GmbH,33,40
GER - 1525,Ruscha Residential GmbH,34,41
GER - 1525,Nuveen HoldCo,36,43
GER - 1525,TIAA General Account Housing German Property GmbH,37,44
GER - 1525,TIAA General Account Housing German Service GmbH,38,45
GER - 1525,Exporo Bestand 46 GmbH,35,47
GER - 1525,2.Chandos Holdings UG,32,49
GER - 1525,2.Arcangel Assets GmbH,30,50
GER - 1525,2.Ruscha Residential GmbH,29,51
GER - 1526,RI Nord GmbH,42,36
GER - 1526,RI Living GmbH,40,37
GER - 1526,Chandos Holdings UG,28,39
GER - 1526,Arcangel Assets GmbH,33,40
GER - 1526,Ruscha Residential GmbH,34,41
GER - 1526,Nuveen HoldCo,36,43
GER - 1526,TIAA General Account Housing German Property GmbH,37,44
GER - 1526,TIAA General Account Housing German Service GmbH,38,45
GER - 1526,Exporo Bestand 46 GmbH,35,47
GER - 1526,2.Chandos Holdings UG,32,49
GER - 1526,2.Arcangel Assets GmbH,30,50
GER - 1526,2.Ruscha Residential GmbH,29,51
GER - 1527,RI Nord GmbH,42,36
GER - 1527,RI Living GmbH,40,37
GER - 1527,Chandos Holdings UG,28,39
GER - 1527,Arcangel Assets GmbH,33,40
GER - 1527,Ruscha Residential GmbH,34,41
GER - 1527,Nuveen HoldCo,36,43
GER - 1527,TIAA General Account Housing German Property GmbH,37,44
GER - 1527,TIAA General Account Housing German Service GmbH,38,45
GER - 1527,Exporo Bestand 46 GmbH,35,47
GER - 1527,2.Chandos Holdings UG,32,49
GER - 1527,2.Arcangel Assets GmbH,30,50
GER - 1527,2.Ruscha Residential GmbH,29,51
GER - 1528,RI Nord GmbH,42,36
GER - 1528,RI Living GmbH,40,37
GER - 1528,Chandos Holdings UG,28,39
GER - 1528,Arcangel Assets GmbH,33,40
GER - 1528,Ruscha Residential GmbH,34,41
GER - 1528,Nuveen HoldCo,36,43
GER - 1528,TIAA General Account Housing German Property GmbH,37,44
GER - 1528,TIAA General Account Housing German Service GmbH,38,45
GER - 1528,Exporo Bestand 46 GmbH,35,47
GER - 1528,2.Chandos Holdings UG,32,49
GER - 1528,2.Arcangel Assets GmbH,30,50
GER - 1528,2.Ruscha Residential GmbH,29,51
GER - 1530,RI Nord GmbH,42,36
GER - 1530,RI Living GmbH,40,37
GER - 1530,Chandos Holdings UG,28,39
GER - 1530,Arcangel Assets GmbH,33,40
GER - 1530,Ruscha Residential GmbH,34,41
GER - 1530,Nuveen HoldCo,36,43
GER - 1530,TIAA General Account Housing German Property GmbH,37,44
GER - 1530,TIAA General Account Housing German Service GmbH,38,45
GER - 1530,Exporo Bestand 46 GmbH,35,47
GER - 1530,2.Chandos Holdings UG,32,49
GER - 1530,2.Arcangel Assets GmbH,30,50
GER - 1530,2.Ruscha Residential GmbH,29,51
GER - 1531,RI Nord GmbH,42,36
GER - 1531,RI Living GmbH,40,37
GER - 1531,Chandos Holdings UG,28,39
GER - 1531,Arcangel Assets GmbH,33,40
GER - 1531,Ruscha Residential GmbH,34,41
GER - 1531,Nuveen HoldCo,36,43
GER - 1531,TIAA General Account Housing German Property GmbH,37,44
GER - 1531,TIAA General Account Housing German Service GmbH,38,45
GER - 1531,Exporo Bestand 46 GmbH,35,47
GER - 1531,2.Chandos Holdings UG,32,49
GER - 1531,2.Arcangel Assets GmbH,30,50
GER - 1531,2.Ruscha Residential GmbH,29,51
GER - 1534,RI Nord GmbH,42,36
GER - 1534,RI Living GmbH,40,37
GER - 1534,Chandos Holdings UG,28,39
GER - 1534,Arcangel Assets GmbH,33,40
GER - 1534,Ruscha Residential GmbH,34,41
GER - 1534,Nuveen HoldCo,36,43
GER - 1534,TIAA General Account Housing German Property GmbH,37,44
GER - 1534,TIAA General Account Housing German Service GmbH,38,45
GER - 1534,Exporo Bestand 46 GmbH,35,47
GER - 1534,2.Chandos Holdings UG,32,49
GER - 1534,2.Arcangel Assets GmbH,30,50
GER - 1534,2.Ruscha Residential GmbH,29,51
GER - 1535,RI Nord GmbH,42,36
GER - 1535,RI Living GmbH,40,37
GER - 1535,Chandos Holdings UG,28,39
GER - 1535,Arcangel Assets GmbH,33,40
GER - 1535,Ruscha Residential GmbH,34,41
GER - 1535,Nuveen HoldCo,36,43
GER - 1535,TIAA General Account Housing German Property GmbH,37,44
GER - 1535,TIAA General Account Housing German Service GmbH,38,45
GER - 1535,Exporo Bestand 46 GmbH,35,47
GER - 1535,2.Chandos Holdings UG,32,49
GER - 1535,2.Arcangel Assets GmbH,30,50
GER - 1535,2.Ruscha Residential GmbH,29,51
GER - 1536,RI Nord GmbH,42,36
GER - 1536,RI Living GmbH,40,37
GER - 1536,Chandos Holdings UG,28,39
GER - 1536,Arcangel Assets GmbH,33,40
GER - 1536,Ruscha Residential GmbH,34,41
GER - 1536,Nuveen HoldCo,36,43
GER - 1536,TIAA General Account Housing German Property GmbH,37,44
GER - 1536,TIAA General Account Housing German Service GmbH,38,45
GER - 1536,Exporo Bestand 46 GmbH,35,47
GER - 1536,2.Chandos Holdings UG,32,49
GER - 1536,2.Arcangel Assets GmbH,30,50
GER - 1536,2.Ruscha Residential GmbH,29,51
GER - 1537,RI Nord GmbH,42,36
GER - 1537,RI Living GmbH,40,37
GER - 1537,Chandos Holdings UG,28,39
GER - 1537,Arcangel Assets GmbH,33,40
GER - 1537,Ruscha Residential GmbH,34,41
GER - 1537,Nuveen HoldCo,36,43
GER - 1537,TIAA General Account Housing German Property GmbH,37,44
GER - 1537,TIAA General Account Housing German Service GmbH,38,45
GER - 1537,Exporo Bestand 46 GmbH,35,47
GER - 1537,2.Chandos Holdings UG,32,49
GER - 1537,2.Arcangel Assets GmbH,30,50
GER - 1537,2.Ruscha Residential GmbH,29,51
GER - 1539,RI Nord GmbH,42,36
GER - 1539,RI Living GmbH,40,37
GER - 1539,Chandos Holdings UG,28,39
GER - 1539,Arcangel Assets GmbH,33,40
GER - 1539,Ruscha Residential GmbH,34,41
GER - 1539,Nuveen HoldCo,36,43
GER - 1539,TIAA General Account Housing German Property GmbH,37,44
GER - 1539,TIAA General Account Housing German Service GmbH,38,45
GER - 1539,Exporo Bestand 46 GmbH,35,47
GER - 1539,2.Chandos Holdings UG,32,49
GER - 1539,2.Arcangel Assets GmbH,30,50
GER - 1539,2.Ruscha Residential GmbH,29,51
GER - 1540,RI Nord GmbH,42,36
GER - 1540,RI Living GmbH,40,37
GER - 1540,Chandos Holdings UG,28,39
GER - 1540,Arcangel Assets GmbH,33,40
GER - 1540,Ruscha Residential GmbH,34,41
GER - 1540,Nuveen HoldCo,36,43
GER - 1540,TIAA General Account Housing German Property GmbH,37,44
GER - 1540,TIAA General Account Housing German Service GmbH,38,45
GER - 1540,Exporo Bestand 46 GmbH,35,47
GER - 1540,2.Chandos Holdings UG,32,49
GER - 1540,2.Arcangel Assets GmbH,30,50
GER - 1540,2.Ruscha Residential GmbH,29,51
GER - 1541,RI Nord GmbH,42,36
GER - 1541,RI Living GmbH,40,37
GER - 1541,Chandos Holdings UG,28,39
GER - 1541,Arcangel Assets GmbH,33,40
GER - 1541,Ruscha Residential GmbH,34,41
GER - 1541,Nuveen HoldCo,36,43
GER - 1541,TIAA General Account Housing German Property GmbH,37,44
GER - 1541,TIAA General Account Housing German Service GmbH,38,45
GER - 1541,Exporo Bestand 46 GmbH,35,47
GER - 1541,2.Chandos Holdings UG,32,49
GER - 1541,2.Arcangel Assets GmbH,30,50
GER - 1541,2.Ruscha Residential GmbH,29,51
GER - 1547,RI Nord GmbH,42,36
GER - 1547,RI Living GmbH,40,37
GER - 1547,Chandos Holdings UG,28,39
GER - 1547,Arcangel Assets GmbH,33,40
GER - 1547,Ruscha Residential GmbH,34,41
GER - 1547,Nuveen HoldCo,36,43
GER - 1547,TIAA General Account Housing German Property GmbH,37,44
GER - 1547,TIAA General Account Housing German Service GmbH,38,45
GER - 1547,Exporo Bestand 46 GmbH,35,47
GER - 1547,2.Chandos Holdings UG,32,49
GER - 1547,2.Arcangel Assets GmbH,30,50
GER - 1547,2.Ruscha Residential GmbH,29,51
GER - 1548,RI Nord GmbH,42,36
GER - 1548,RI Living GmbH,40,37
GER - 1548,Chandos Holdings UG,28,39
GER - 1548,Arcangel Assets GmbH,33,40
GER - 1548,Ruscha Residential GmbH,34,41
GER - 1548,Nuveen HoldCo,36,43
GER - 1548,TIAA General Account Housing German Property GmbH,37,44
GER - 1548,TIAA General Account Housing German Service GmbH,38,45
GER - 1548,Exporo Bestand 46 GmbH,35,47
GER - 1548,2.Chandos Holdings UG,32,49
GER - 1548,2.Arcangel Assets GmbH,30,50
GER - 1548,2.Ruscha Residential GmbH,29,51
GER - 1551,RI Nord GmbH,42,36
GER - 1551,RI Living GmbH,40,37
GER - 1551,Chandos Holdings UG,28,39
GER - 1551,Arcangel Assets GmbH,33,40
GER - 1551,Ruscha Residential GmbH,34,41
GER - 1551,Nuveen HoldCo,36,43
GER - 1551,TIAA General Account Housing German Property GmbH,37,44
GER - 1551,TIAA General Account Housing German Service GmbH,38,45
GER - 1551,Exporo Bestand 46 GmbH,35,47
GER - 1551,2.Chandos Holdings UG,32,49
GER - 1551,2.Arcangel Assets GmbH,30,50
GER - 1551,2.Ruscha Residential GmbH,29,51
GER - 1552,RI Nord GmbH,42,36
GER - 1552,RI Living GmbH,40,37
GER - 1552,Chandos Holdings UG,28,39
GER - 1552,Arcangel Assets GmbH,33,40
GER - 1552,Ruscha Residential GmbH,34,41
GER - 1552,Nuveen HoldCo,36,43
GER - 1552,TIAA General Account Housing German Property GmbH,37,44
GER - 1552,TIAA General Account Housing German Service GmbH,38,45
GER - 1552,Exporo Bestand 46 GmbH,35,47
GER - 1552,2.Chandos Holdings UG,32,49
GER - 1552,2.Arcangel Assets GmbH,30,50
GER - 1552,2.Ruscha Residential GmbH,29,51
GER - 1553,RI Nord GmbH,42,36
GER - 1553,RI Living GmbH,40,37
GER - 1553,Chandos Holdings UG,28,39
GER - 1553,Arcangel Assets GmbH,33,40
GER - 1553,Ruscha Residential GmbH,34,41
GER - 1553,Nuveen HoldCo,36,43
GER - 1553,TIAA General Account Housing German Property GmbH,37,44
GER - 1553,TIAA General Account Housing German Service GmbH,38,45
GER - 1553,Exporo Bestand 46 GmbH,35,47
GER - 1553,2.Chandos Holdings UG,32,49
GER - 1553,2.Arcangel Assets GmbH,30,50
GER - 1553,2.Ruscha Residential GmbH,29,51
GER - 1554,RI Nord GmbH,42,36
GER - 1554,RI Living GmbH,40,37
GER - 1554,Chandos Holdings UG,28,39
GER - 1554,Arcangel Assets GmbH,33,40
GER - 1554,Ruscha Residential GmbH,34,41
GER - 1554,Nuveen HoldCo,36,43
GER - 1554,TIAA General Account Housing German Property GmbH,37,44
GER - 1554,TIAA General Account Housing German Service GmbH,38,45
GER - 1554,Exporo Bestand 46 GmbH,35,47
GER - 1554,2.Chandos Holdings UG,32,49
GER - 1554,2.Arcangel Assets GmbH,30,50
GER - 1554,2.Ruscha Residential GmbH,29,51
GER - 1555,RI Nord GmbH,42,36
GER - 1555,RI Living GmbH,40,37
GER - 1555,Chandos Holdings UG,28,39
GER - 1555,Arcangel Assets GmbH,33,40
GER - 1555,Ruscha Residential GmbH,34,41
GER - 1555,Nuveen HoldCo,36,43
GER - 1555,TIAA General Account Housing German Property GmbH,37,44
GER - 1555,TIAA General Account Housing German Service GmbH,38,45
GER - 1555,Exporo Bestand 46 GmbH,35,47
GER - 1555,2.Chandos Holdings UG,32,49
GER - 1555,2.Arcangel Assets GmbH,30,50
GER - 1555,2.Ruscha Residential GmbH,29,51
GER - 1556,RI Nord GmbH,42,36
GER - 1556,RI Living GmbH,40,37
GER - 1556,Chandos Holdings UG,28,39
GER - 1556,Arcangel Assets GmbH,33,40
GER - 1556,Ruscha Residential GmbH,34,41
GER - 1556,Nuveen HoldCo,36,43
GER - 1556,TIAA General Account Housing German Property GmbH,37,44
GER - 1556,TIAA General Account Housing German Service GmbH,38,45
GER - 1556,Exporo Bestand 46 GmbH,35,47
GER - 1556,2.Chandos Holdings UG,32,49
GER - 1556,2.Arcangel Assets GmbH,30,50
GER - 1556,2.Ruscha Residential GmbH,29,51
GER - 1557,RI Nord GmbH,42,36
GER - 1557,RI Living GmbH,40,37
GER - 1557,Chandos Holdings UG,28,39
GER - 1557,Arcangel Assets GmbH,33,40
GER - 1557,Ruscha Residential GmbH,34,41
GER - 1557,Nuveen HoldCo,36,43
GER - 1557,TIAA General Account Housing German Property GmbH,37,44
GER - 1557,TIAA General Account Housing German Service GmbH,38,45
GER - 1557,Exporo Bestand 46 GmbH,35,47
GER - 1557,2.Chandos Holdings UG,32,49
GER - 1557,2.Arcangel Assets GmbH,30,50
GER - 1557,2.Ruscha Residential GmbH,29,51
GER - 1558,RI Nord GmbH,42,36
GER - 1558,RI Living GmbH,40,37
GER - 1558,Chandos Holdings UG,28,39
GER - 1558,Arcangel Assets GmbH,33,40
GER - 1558,Ruscha Residential GmbH,34,41
GER - 1558,Nuveen HoldCo,36,43
GER - 1558,TIAA General Account Housing German Property GmbH,37,44
GER - 1558,TIAA General Account Housing German Service GmbH,38,45
GER - 1558,Exporo Bestand 46 GmbH,35,47
GER - 1558,2.Chandos Holdings UG,32,49
GER - 1558,2.Arcangel Assets GmbH,30,50
GER - 1558,2.Ruscha Residential GmbH,29,51
GER - 1559,RI Nord GmbH,42,36
GER - 1559,RI Living GmbH,40,37
GER - 1559,Chandos Holdings UG,28,39
GER - 1559,Arcangel Assets GmbH,33,40
GER - 1559,Ruscha Residential GmbH,34,41
GER - 1559,Nuveen HoldCo,36,43
GER - 1559,TIAA General Account Housing German Property GmbH,37,44
GER - 1559,TIAA General Account Housing German Service GmbH,38,45
GER - 1559,Exporo Bestand 46 GmbH,35,47
GER - 1559,2.Chandos Holdings UG,32,49
GER - 1559,2.Arcangel Assets GmbH,30,50
GER - 1559,2.Ruscha Residential GmbH,29,51
GER - 1560,RI Nord GmbH,42,36
GER - 1560,RI Living GmbH,40,37
GER - 1560,Chandos Holdings UG,28,39
GER - 1560,Arcangel Assets GmbH,33,40
GER - 1560,Ruscha Residential GmbH,34,41
GER - 1560,Nuveen HoldCo,36,43
GER - 1560,TIAA General Account Housing German Property GmbH,37,44
GER - 1560,TIAA General Account Housing German Service GmbH,38,45
GER - 1560,Exporo Bestand 46 GmbH,35,47
GER - 1560,2.Chandos Holdings UG,32,49
GER - 1560,2.Arcangel Assets GmbH,30,50
GER - 1560,2.Ruscha Residential GmbH,29,51
GER - 1561,RI Nord GmbH,42,36
GER - 1561,RI Living GmbH,40,37
GER - 1561,Chandos Holdings UG,28,39
GER - 1561,Arcangel Assets GmbH,33,40
GER - 1561,Ruscha Residential GmbH,34,41
GER - 1561,Nuveen HoldCo,36,43
GER - 1561,TIAA General Account Housing German Property GmbH,37,44
GER - 1561,TIAA General Account Housing German Service GmbH,38,45
GER - 1561,Exporo Bestand 46 GmbH,35,47
GER - 1561,2.Chandos Holdings UG,32,49
GER - 1561,2.Arcangel Assets GmbH,30,50
GER - 1561,2.Ruscha Residential GmbH,29,51
GER - 1562,RI Nord GmbH,42,36
GER - 1562,RI Living GmbH,40,37
GER - 1562,Chandos Holdings UG,28,39
GER - 1562,Arcangel Assets GmbH,33,40
GER - 1562,Ruscha Residential GmbH,34,41
GER - 1562,Nuveen HoldCo,36,43
GER - 1562,TIAA General Account Housing German Property GmbH,37,44
GER - 1562,TIAA General Account Housing German Service GmbH,38,45
GER - 1562,Exporo Bestand 46 GmbH,35,47
GER - 1562,2.Chandos Holdings UG,32,49
GER - 1562,2.Arcangel Assets GmbH,30,50
GER - 1562,2.Ruscha Residential GmbH,29,51
GER - 1563,RI Nord GmbH,42,36
GER - 1563,RI Living GmbH,40,37
GER - 1563,Chandos Holdings UG,28,39
GER - 1563,Arcangel Assets GmbH,33,40
GER - 1563,Ruscha Residential GmbH,34,41
GER - 1563,Nuveen HoldCo,36,43
GER - 1563,TIAA General Account Housing German Property GmbH,37,44
GER - 1563,TIAA General Account Housing German Service GmbH,38,45
GER - 1563,Exporo Bestand 46 GmbH,35,47
GER - 1563,2.Chandos Holdings UG,32,49
GER - 1563,2.Arcangel Assets GmbH,30,50
GER - 1563,2.Ruscha Residential GmbH,29,51
GER - 1565,RI Nord GmbH,42,36
GER - 1565,RI Living GmbH,40,37
GER - 1565,Chandos Holdings UG,28,39
GER - 1565,Arcangel Assets GmbH,33,40
GER - 1565,Ruscha Residential GmbH,34,41
GER - 1565,Nuveen HoldCo,36,43
GER - 1565,TIAA General Account Housing German Property GmbH,37,44
GER - 1565,TIAA General Account Housing German Service GmbH,38,45
GER - 1565,Exporo Bestand 46 GmbH,35,47
GER - 1565,2.Chandos Holdings UG,32,49
GER - 1565,2.Arcangel Assets GmbH,30,50
GER - 1565,2.Ruscha Residential GmbH,29,51
GER - 1566,RI Nord GmbH,42,36
GER - 1566,RI Living GmbH,40,37
GER - 1566,Chandos Holdings UG,28,39
GER - 1566,Arcangel Assets GmbH,33,40
GER - 1566,Ruscha Residential GmbH,34,41
GER - 1566,Nuveen HoldCo,36,43
GER - 1566,TIAA General Account Housing German Property GmbH,37,44
GER - 1566,TIAA General Account Housing German Service GmbH,38,45
GER - 1566,Exporo Bestand 46 GmbH,35,47
GER - 1566,2.Chandos Holdings UG,32,49
GER - 1566,2.Arcangel Assets GmbH,30,50
GER - 1566,2.Ruscha Residential GmbH,29,51
GER - 1567,RI Nord GmbH,42,36
GER - 1567,RI Living GmbH,40,37
GER - 1567,Chandos Holdings UG,28,39
GER - 1567,Arcangel Assets GmbH,33,40
GER - 1567,Ruscha Residential GmbH,34,41
GER - 1567,Nuveen HoldCo,36,43
GER - 1567,TIAA General Account Housing German Property GmbH,37,44
GER - 1567,TIAA General Account Housing German Service GmbH,38,45
GER - 1567,Exporo Bestand 46 GmbH,35,47
GER - 1567,2.Chandos Holdings UG,32,49
GER - 1567,2.Arcangel Assets GmbH,30,50
GER - 1567,2.Ruscha Residential GmbH,29,51
GER - 1568,RI Nord GmbH,42,36
GER - 1568,RI Living GmbH,40,37
GER - 1568,Chandos Holdings UG,28,39
GER - 1568,Arcangel Assets GmbH,33,40
GER - 1568,Ruscha Residential GmbH,34,41
GER - 1568,Nuveen HoldCo,36,43
